ID,MARCA,MODELLO,TIPOLOGIA,LAVORO,LpA dB(A),LWA dB(A),URL
743,HUSQVARNA,227LD,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=743
734,MITSUBISHI,"TL43VRX43 42,7 cc","Decespugliatore a disco o a filo                         Potenza:  2.1 kW          Alimentazione:  Motore a scoppio benzina    
            
        	        Norma di riferimento: ISO 7917 		
		





	
    
        
            
                            
        
        
            
                Valori dichiarati ai sensi della norma                 
                    ISO 7917                
                
                Specifies a method for measuring the A-weighted and octave-band sound pressure levels of noise emission of portable, hand-held saws for use primarily in forestry which are powered by internal combustion engines.            
        
        
            
                Livello pressione acustica  LAeq(dBA)  ±K dB
            
            
                Potenza acustica  LWA(dB)  ±K dB
            
            Note
        

        96 dB dB
    

    
		
		

        
        
            
            
            Questo macchinario potrebbe avere anche dei rischi derivanti da:                
                    Vibrazioni Mano-Braccio",Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=734
742,HUSQVARNA,227L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=742
872,JONSERED,GT 26 L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=872
873,JONSERED,GT 25 L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=873
874,JONSERED,GT 21 L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=874
750,HUSQVARNA,240R,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=750
759,HUSQVARNA,250R,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=759
755,HUSQVARNA,245RX,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=755
754,HUSQVARNA,245R,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=754
751,HUSQVARNA,240RBD,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=751
750,HUSQVARNA,240R,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=750
749,HUSQVARNA,240L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=749
745,HUSQVARNA,232L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=745
242,JONSERED,GT 400 EL,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=242
744,HUSQVARNA,227R/RD,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=744
875,JONSERED,BP 40 COMBI/COMBI C.,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=875
742,HUSQVARNA,227L,Decespugliatore a disco o a filo,Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=742
734,MITSUBISHI,"TL43VRX43 42,7 cc","Decespugliatore a disco o a filo                         Potenza:  2.1 kW          Alimentazione:  Motore a scoppio benzina    
            
        	        Norma di riferimento: ISO 7917 		
		





	
    
        
            
                            
        
        
            
                Valori dichiarati ai sensi della norma                 
                    ISO 7917                
                
                Specifies a method for measuring the A-weighted and octave-band sound pressure levels of noise emission of portable, hand-held saws for use primarily in forestry which are powered by internal combustion engines.            
        
        
            
                Livello pressione acustica  LAeq(dBA)  ±K dB
            
            
                Potenza acustica  LWA(dB)  ±K dB
            
            Note
        

        96 dB dB
    

    
		
		

        
        
            
            
            Questo macchinario potrebbe avere anche dei rischi derivanti da:                
                    Vibrazioni Mano-Braccio",Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=734
29039,ECHO,Stihl rm 520es,"Decespugliatore a disco o a filo                 Peso:  13.78 kg          Potenza:  2.16 kW          Alimentazione:  Motore a scoppio benzina    
        Cilindrata:  50.2 cc      
        	        Norma di riferimento:  NON IDENTIFICATA 		
		





	
    
        
            
                            
        
        
            
                Valori dichiarati ai sensi della norma                 
                     NON IDENTIFICATA                
                
                            
        
        
            
                Livello pressione acustica  LAeq(dBA)  ±K dB
            
            
                Potenza acustica  LWA(dB)  ±K dB
            
            Note
        

        97.5 ±1.5 dB114 dBnorma di certificazione ISO 22868
    

    
		
		

        
        
            
            
            Questo macchinario potrebbe avere anche dei rischi derivanti da:                
                    Vibrazioni Mano-Braccio",Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=29039
29036,Active srl - Cremona,Brutale 5.5,"Decespugliatore a disco o a filo                 Peso:  11.6 kg          Potenza:  2.2 kW          Alimentazione:  Motore a scoppio benzina    
        Cilindrata:  51.7 cc      
        	        Norma di riferimento: UNI EN ISO 22868 		
		





	
    
        
            
                            
        
        
            
                Valori dichiarati ai sensi della norma                 
                    UNI EN ISO 22868                
                
                Macchine forestali e da giardinaggio - Codice di prova del rumore per macchine portatili manualmente con motore a combustione interna - Metodo tecnico progettuale (classe di precisione 2)            
        
        
            
                Livello pressione acustica  LAeq(dBA)  ±K dB
            
            
                Potenza acustica  LWA(dB)  ±K dB
            
            Note
        

         dB110 dBDisco per taglio erba dB112 dBFilo per taglio erba
    

    
		
		

        
        
            
            
            Questo macchinario potrebbe avere anche dei rischi derivanti da:                
                    Vibrazioni Mano-Braccio",Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=29036
29037,Active srl - Cremona,Brutale 6.5,"Decespugliatore a disco o a filo                 Peso:  12 kg          Potenza:  3.3 kW          Alimentazione:  Motore a scoppio benzina    
        Cilindrata:  61.6 cc      
        	        Norma di riferimento: UNI EN ISO 22868 		
		





	
    
        
            
                            
        
        
            
                Valori dichiarati ai sensi della norma                 
                    UNI EN ISO 22868                
                
                Macchine forestali e da giardinaggio - Codice di prova del rumore per macchine portatili manualmente con motore a combustione interna - Metodo tecnico progettuale (classe di precisione 2)            
        
        
            
                Livello pressione acustica  LAeq(dBA)  ±K dB
            
            
                Potenza acustica  LWA(dB)  ±K dB
            
            Note
        

        95 dB115 dBFilo per taglio erba97 dB117 dBDisco per taglio erba
    

    
		
		

        
        
            
            
            Questo macchinario potrebbe avere anche dei rischi derivanti da:                
                    Vibrazioni Mano-Braccio",Dato Dichiarato / Non Specificato,Vedi scheda,,https://www.portaleagentifisici.it/fo_rumore_viewer_for_macchianario.php?lg=IT&objId=29037
